x,y,Bx,By,B_total,phi_deg
53,50,54.14,40.59,67.67,36.9
54,50,-13.29,76.38,77.53,99.9
55,50,21.67,1.09,21.70,2.9
56,50,-28.47,-101.16,105.08,-105.7
57,50,85.49,6.78,85.76,4.5
58,50,-41.14,13.06,43.17,162.4
59,50,-14.71,-49.43,51.57,-106.6
60,50,7.07,9.08,11.51,52.1
61,50,-53.29,-16.80,55.88,-162.5
62,50,17.53,-66.24,68.52,-75.2
63,50,81.34,34.21,88.25,22.8
0,51,-23.97,-28.68,37.38,-129.9
1,51,20.49,-21.02,29.35,-45.7
2,51,-136.50,-24.10,138.61,-170.0
3,51,-0.70,60.46,60.46,90.7
4,51,-14.07,-3.81,14.58,-164.8
5,51,-38.96,1.62,38.99,177.6
6,51,56.46,-25.06,61.78,-23.9
7,51,-13.46,19.27,23.51,124.9
8,51,-5.54,62.59,62.84,95.1
9,51,-15.05,26.36,30.36,119.7
10,51,-91.60,27.00,95.49,163.6
11,51,-51.98,21.52,56.26,157.5
12,51,52.94,-79.36,95.40,-56.3
13,51,-100.47,-55.79,114.92,-151.0
14,51,-33.32,-23.89,41.00,-144.4
15,51,-15.22,-51.55,53.75,-106.4
16,51,91.52,-70.00,115.22,-37.4
17,51,42.12,-111.72,119.40,-69.3
18,51,-25.01,-86.54,90.08,-106.1
19,51,67.07,-32.83,74.67,-26.1
20,51,-36.34,-23.91,43.49,-146.7
21,51,49.91,-60.12,78.14,-50.3
22,51,-69.77,-16.14,71.62,-167.0
23,51,50.56,-40.97,65.08,-39.0
24,51,-24.61,36.47,44.00,124.0
25,51,-56.84,-24.54,61.91,-156.7
26,51,-17.25,20.31,26.65,130.4
27,51,6.64,-2.11,6.97,-17.6
28,51,-32.63,-79.90,86.30,-112.2
29,51,19.31,-11.66,22.56,-31.1
30,51,-37.87,-66.11,76.18,-119.8
31,51,22.14,-6.86,23.18,-17.2
32,51,13.23,-35.81,38.17,-69.7
33,51,-11.76,23.43,26.21,116.7
34,51,-30.46,-59.99,67.28,-116.9
35,51,-0.31,10.53,10.53,91.7
36,51,20.29,40.89,45.65,63.6
37,51,96.69,59.89,113.74,31.8
38,51,41.55,-21.75,46.90,-27.6
39,51,44.49,18.94,48.36,23.1
40,51,151.33,28.48,153.98,10.7
41,51,23.97,97.44,100.34,76.2
42,51,23.68,-53.60,58.60,-66.2
43,51,35.89,-25.12,43.81,-35.0
44,51,-48.61,160.23,167.44,106.9
45,51,-19.34,5.56,20.12,164.0
46,51,-21.62,-76.44,79.43,-105.8
47,51,36.71,-12.36,38.74,-18.6
48,51,-3.94,-123.19,123.25,-91.8
49,51,11.90,25.68,28.31,65.1
50,51,59.40,52.47,79.25,41.5
51,51,48.05,-35.24,59.58,-36.3
52,51,-3.47,-14.75,15.15,-103.2
53,51,-29.26,53.52,61.00,118.7
54,51,60.57,-81.48,101.53,-53.4
55,51,42.03,-61.21,74.25,-55.5
56,51,-77.46,-7.53,77.83,-174.4
57,51,-13.27,-34.59,37.04,-111.0
58,51,10.24,-12.36,16.05,-50.4
59,51,40.52,-61.42,73.58,-56.6
60,51,46.75,12.03,48.28,14.4
61,51,15.16,-6.49,16.49,-23.2
62,51,30.00,28.16,41.14,43.2
63,51,3.76,10.52,11.17,70.3
0,52,-33.29,9.96,34.75,163.4
1,52,-12.53,-72.85,73.92,-99.8
2,52,1.65,23.89,23.95,86.1
3,52,-0.83,-17.54,17.56,-92.7
4,52,-93.14,-9.67,93.64,-174.1
5,52,-18.46,50.64,53.90,110.0
6,52,4.53,-38.27,38.53,-83.2
7,52,-12.02,64.63,65.74,100.5
8,52,-9.95,68.54,69.26,98.3
9,52,27.13,33.09,42.79,50.7
10,52,-50.91,-54.57,74.63,-133.0
11,52,-78.10,-115.93,139.79,-124.0
12,52,-13.91,46.15,48.21,106.8
13,52,41.79,-3.44,41.93,-4.7
14,52,87.94,-47.50,99.95,-28.4
15,52,42.50,47.23,63.54,48.0
16,52,-70.33,-55.65,89.68,-141.6
17,52,-8.99,-34.78,35.92,-104.5
18,52,14.86,11.86,19.01,38.6
19,52,10.18,-70.65,71.38,-81.8
20,52,27.45,-20.76,34.42,-37.1
21,52,-46.25,39.14,60.59,139.8
22,52,1.94,-4.47,4.87,-66.6
23,52,18.80,47.95,51.51,68.6
24,52,38.21,43.17,57.65,48.5
25,52,-44.16,-11.93,45.74,-164.9
26,52,-21.83,-127.70,129.55,-99.7
27,52,-140.36,-64.48,154.46,-155.3
28,52,-36.72,30.83,47.95,140.0
29,52,-32.22,-82.85,88.90,-111.3
30,52,-57.22,-19.58,60.48,-161.1
31,52,1.92,15.84,15.95,83.1
32,52,-9.16,74.57,75.13,97.0
33,52,-119.20,-25.51,121.90,-167.9
34,52,4.77,-26.84,27.26,-79.9
35,52,-52.06,4.71,52.27,174.8
36,52,19.12,26.73,32.87,54.4
37,52,-68.67,3.15,68.74,177.4
38,52,-2.37,64.78,64.82,92.1
39,52,-17.24,-26.45,31.57,-123.1
40,52,12.94,20.43,24.18,57.6
41,52,4.93,37.28,37.61,82.5
42,52,-13.16,-4.70,13.97,-160.3
43,52,-76.33,57.28,95.43,143.1
44,52,-72.56,22.42,75.94,162.8
45,52,-27.17,53.83,60.30,116.8
46,52,2.21,23.28,23.38,84.6
47,52,-27.33,31.40,41.62,131.0
48,52,34.66,-20.17,40.10,-30.2
49,52,-10.40,-21.30,23.70,-116.0
50,52,-44.66,70.23,83.23,122.5
51,52,-10.41,39.56,40.91,104.7
52,52,14.60,-44.53,46.86,-71.8
53,52,19.29,14.58,24.18,37.1
54,52,96.65,-114.14,149.56,-49.7
55,52,-31.05,-25.01,39.88,-141.1
56,52,-1.62,50.98,51.01,91.8
57,52,23.03,-3.96,23.37,-9.8
58,52,0.24,7.66,7.67,88.2
59,52,-23.89,-149.48,151.37,-99.1
60,52,-76.56,-18.61,78.79,-166.3
61,52,-24.84,17.65,30.47,144.6
62,52,-53.15,23.80,58.24,155.9
63,52,-85.93,48.50,98.67,150.6
0,53,-39.50,-10.80,40.95,-164.7
1,53,-51.98,-8.68,52.70,-170.5
2,53,29.69,-67.16,73.42,-66.2
3,53,30.69,-10.97,32.60,-19.7
4,53,-44.38,-64.08,77.95,-124.7
5,53,-12.01,-93.71,94.48,-97.3
6,53,-91.69,-55.97,107.42,-148.6
7,53,-23.27,73.26,76.86,107.6
8,53,21.64,-16.26,27.07,-36.9
9,53,43.17,7.62,43.84,10.0
10,53,-33.51,-29.78,44.83,-138.4
11,53,54.92,-94.43,109.24,-59.8
12,53,-73.32,41.05,84.03,150.8
13,53,-59.86,-115.27,129.88,-117.4
14,53,37.99,-35.30,51.86,-42.9
15,53,85.94,-11.18,86.67,-7.4
16,53,26.84,2.25,26.93,4.8
17,53,-0.18,-46.32,46.32,-90.2
18,53,-108.34,-102.49,149.14,-136.6
19,53,-100.21,-51.07,112.47,-153.0
20,53,6.81,-48.69,49.16,-82.0
21,53,-18.19,-49.92,53.13,-110.0
22,53,-56.22,37.45,67.55,146.3
23,53,1.72,-71.29,71.31,-88.6
24,53,3.59,5.11,6.25,54.9
25,53,44.49,-1.15,44.51,-1.5
26,53,3.61,40.03,40.19,84.8
27,53,57.78,-13.42,59.32,-13.1
28,53,-3.58,34.16,34.34,96.0
29,53,-10.00,-12.54,16.04,-128.6
30,53,48.81,19.33,52.50,21.6
31,53,-53.41,-75.95,92.85,-125.1
32,53,136.24,-131.11,189.08,-43.9
33,53,14.36,21.27,25.66,56.0
34,53,14.81,25.49,29.48,59.8
35,53,22.28,29.17,36.71,52.6
36,53,90.22,-19.48,92.30,-12.2
37,53,36.40,82.48,90.16,66.2
38,53,-82.98,-13.93,84.14,-170.5
39,53,68.01,30.98,74.73,24.5
40,53,-18.60,40.34,44.42,114.8
41,53,4.43,96.99,97.09,87.4
42,53,-64.25,-4.59,64.41,-175.9
43,53,26.65,-21.41,34.18,-38.8
44,53,-31.66,-63.89,71.30,-116.4
45,53,6.43,88.21,88.44,85.8
46,53,-12.36,31.07,33.44,111.7
47,53,98.42,31.92,103.46,18.0
48,53,101.50,164.28,193.11,58.3
49,53,4.83,23.81,24.30,78.5
50,53,5.72,-58.46,58.74,-84.4
51,53,-16.21,-4.04,16.71,-166.0
52,53,57.63,-43.84,72.41,-37.3
53,53,-14.30,-15.69,21.23,-132.3
54,53,-19.14,-16.75,25.44,-138.8
55,53,50.62,-26.62,57.19,-27.7
56,53,-25.46,-67.49,72.13,-110.7
57,53,-0.67,81.33,81.34,90.5
58,53,-78.06,16.26,79.74,168.2
59,53,36.02,-10.27,37.46,-15.9
60,53,97.68,38.63,105.04,21.6
61,53,36.56,24.10,43.79,33.4
62,53,73.47,14.18,74.83,10.9
63,53,-42.02,34.53,54.39,140.6
0,54,12.01,6.49,13.66,28.4
1,54,-46.89,33.22,57.47,144.7
2,54,-11.04,37.25,38.85,106.5
3,54,39.06,7.59,39.79,11.0
4,54,5.66,-11.75,13.04,-64.3
5,54,-69.93,75.56,102.95,132.8
6,54,-64.90,-25.14,69.60,-158.8
7,54,-68.05,17.97,70.38,165.2
8,54,25.75,18.70,31.82,36.0
9,54,104.54,-32.94,109.60,-17.5
10,54,69.61,-43.38,82.02,-31.9
11,54,-93.18,-21.26,95.58,-167.1
12,54,72.76,-28.80,78.25,-21.6
13,54,48.57,-77.74,91.67,-58.0
14,54,-75.53,-38.06,84.58,-153.3
15,54,-13.51,7.19,15.30,152.0
16,54,56.27,56.58,79.80,45.2
17,54,28.79,20.48,35.33,35.4
18,54,-64.47,-137.65,152.00,-115.1
19,54,31.17,24.09,39.39,37.7
20,54,-106.64,-36.05,112.57,-161.3
21,54,-11.34,14.50,18.41,128.0
22,54,56.26,-8.70,56.92,-8.8
23,54,-0.16,-17.31,17.31,-90.5
24,54,-26.45,-12.30,29.17,-155.1
25,54,42.58,-7.68,43.26,-10.2
26,54,46.50,61.44,77.05,52.9
27,54,62.98,-5.88,63.25,-5.3
28,54,40.95,50.37,64.92,50.9
29,54,51.13,44.15,67.55,40.8
30,54,33.59,31.62,46.13,43.3
31,54,10.16,-89.91,90.48,-83.6
32,54,1.36,56.41,56.43,88.6
33,54,-14.92,-21.17,25.90,-125.2
34,54,-63.56,38.63,74.38,148.7
35,54,-50.53,-44.72,67.47,-138.5
36,54,-16.63,-54.36,56.84,-107.0
37,54,9.84,104.60,105.07,84.6
38,54,70.15,-41.29,81.40,-30.5
39,54,-3.59,64.50,64.60,93.2
40,54,49.09,13.59,50.94,15.5
41,54,53.32,-13.01,54.89,-13.7
42,54,-11.77,5.91,13.17,153.3
43,54,29.97,-56.91,64.32,-62.2
44,54,-11.55,7.29,13.66,147.7
45,54,67.09,-46.47,81.61,-34.7
46,54,33.07,-12.53,35.36,-20.8
47,54,-58.03,52.98,78.58,137.6
48,54,9.73,18.83,21.20,62.7
49,54,84.14,-68.62,108.57,-39.2
50,54,-7.31,47.41,47.97,98.8
51,54,24.09,3.83,24.40,9.0
52,54,28.91,-23.54,37.29,-39.2
53,54,-50.34,40.32,64.50,141.3
54,54,26.88,-5.90,27.52,-12.4
55,54,-68.51,-56.29,88.67,-140.6
56,54,-30.27,93.98,98.74,107.9
57,54,54.64,0.38,54.64,0.4
58,54,18.54,-3.11,18.80,-9.5
59,54,-14.66,-19.52,24.41,-126.9
60,54,22.77,59.55,63.75,69.1
61,54,-2.66,-25.84,25.98,-95.9
62,54,0.89,-76.96,76.96,-89.3
63,54,33.04,-33.73,47.21,-45.6
0,55,-36.23,66.19,75.46,118.7
1,55,2.20,41.40,41.45,87.0
2,55,-15.37,-13.04,20.16,-139.7
3,55,-78.97,68.27,104.39,139.2
4,55,-45.63,36.87,58.67,141.1
5,55,78.89,-14.02,80.13,-10.1
6,55,19.82,-9.19,21.85,-24.9
7,55,-65.48,15.32,67.25,166.8
8,55,-76.21,-43.02,87.52,-150.6
9,55,-4.69,-1.54,4.93,-161.8
10,55,79.08,13.29,80.19,9.5
11,55,-8.23,-86.90,87.29,-95.4
12,55,66.52,-12.46,67.67,-10.6
13,55,18.79,-18.60,26.44,-44.7
14,55,24.75,47.49,53.55,62.5
15,55,-65.66,-96.59,116.80,-124.2
16,55,47.90,-23.86,53.51,-26.5
17,55,-15.88,-29.25,33.28,-118.5
18,55,43.82,42.54,61.08,44.2
19,55,-40.28,-7.85,41.04,-169.0
20,55,9.01,84.01,84.49,83.9
21,55,17.46,27.31,32.42,57.4
22,55,-8.14,-26.20,27.44,-107.3
23,55,19.49,6.52,20.55,18.5
24,55,-14.35,-22.82,26.96,-122.2
25,55,-33.75,38.30,51.05,131.4
26,55,78.75,-70.73,105.85,-41.9
27,55,50.72,-44.67,67.59,-41.4
28,55,-39.93,20.00,44.66,153.4
29,55,26.41,59.26,64.88,66.0
30,55,-39.23,-111.33,118.04,-109.4
31,55,-61.37,68.31,91.83,131.9
32,55,49.56,-6.59,49.99,-7.6
33,55,-87.30,-92.96,127.53,-133.2
34,55,44.33,-148.06,154.55,-73.3
35,55,-14.53,-73.69,75.10,-101.2
36,55,-12.31,2.50,12.56,168.5
37,55,18.96,0.82,18.98,2.5
38,55,27.77,36.33,45.72,52.6
39,55,-42.34,-22.36,47.88,-152.2
40,55,35.15,-49.94,61.07,-54.9
41,55,5.23,-14.97,15.85,-70.7
42,55,-62.94,7.48,63.38,173.2
43,55,-8.34,17.33,19.23,115.7
44,55,69.49,-33.78,77.27,-25.9
45,55,84.50,50.53,98.45,30.9
46,55,36.73,-25.91,44.95,-35.2
47,55,-58.50,-38.70,70.14,-146.5
48,55,25.66,-22.75,34.29,-41.6
49,55,43.73,57.66,72.36,52.8
50,55,37.48,-3.19,37.62,-4.9
51,55,40.42,-31.73,51.38,-38.1
52,55,19.27,48.86,52.52,68.5
53,55,-2.60,109.28,109.31,91.4
54,55,-29.50,12.25,31.94,157.5
55,55,-94.09,63.12,113.30,146.1
56,55,17.68,52.95,55.82,71.5
57,55,9.89,-29.39,31.00,-71.4
58,55,28.36,2.02,28.43,4.1
59,55,-66.49,-63.60,92.01,-136.3
60,55,32.56,-9.85,34.02,-16.8
61,55,102.97,-31.02,107.54,-16.8
62,55,4.11,-19.93,20.35,-78.4
63,55,-2.95,-37.34,37.46,-94.5
0,56,15.54,-14.46,21.23,-42.9
1,56,101.74,26.46,105.13,14.6
2,56,-51.02,-6.18,51.39,-173.1
3,56,10.37,-93.50,94.07,-83.7
4,56,-39.72,-37.68,54.75,-136.5
5,56,-27.02,-76.46,81.09,-109.5
6,56,-2.08,11.57,11.76,100.2
7,56,67.84,24.36,72.08,19.8
8,56,90.60,11.82,91.36,7.4
9,56,23.03,-40.61,46.69,-60.4
10,56,-18.14,10.84,21.13,149.1
11,56,125.38,-25.30,127.91,-11.4
12,56,-20.59,-59.01,62.50,-109.2
13,56,-27.75,34.67,44.41,128.7
14,56,-87.95,38.15,95.87,156.5
15,56,70.56,44.38,83.36,32.2
16,56,49.10,-33.77,59.59,-34.5
17,56,121.47,55.35,133.49,24.5
18,56,-69.03,-28.50,74.68,-157.6
19,56,73.19,28.70,78.62,21.4
20,56,3.61,-29.60,29.82,-83.0
21,56,40.21,-15.26,43.01,-20.8
22,56,-82.69,-125.04,149.91,-123.5
23,56,72.91,-18.92,75.32,-14.5
24,56,38.63,0.97,38.65,1.4
25,56,-2.82,-23.77,23.93,-96.8
26,56,31.23,84.93,90.49,69.8
27,56,-39.44,-60.56,72.27,-123.1
28,56,-30.25,-30.13,42.69,-135.1
29,56,-24.53,-46.66,52.72,-117.7
30,56,-94.05,-29.05,98.43,-162.8
31,56,41.65,51.28,66.06,50.9
32,56,58.14,74.19,94.26,51.9
33,56,-36.48,-34.18,49.99,-136.9
34,56,16.05,-34.73,38.26,-65.2
35,56,-14.55,-55.91,57.77,-104.6
36,56,15.25,67.75,69.45,77.3
37,56,-32.41,58.93,67.26,118.8
38,56,-45.04,-2.03,45.09,-177.4
39,56,51.91,-66.22,84.15,-51.9
40,56,-3.69,-61.51,61.62,-93.4
41,56,100.81,12.51,101.58,7.1
42,56,2.22,31.53,31.60,86.0
43,56,-46.20,-99.25,109.48,-115.0
44,56,61.63,-12.09,62.81,-11.1
45,56,31.99,84.74,90.58,69.3
46,56,36.93,-7.26,37.63,-11.1
47,56,60.22,77.84,98.41,52.3
48,56,-31.88,35.52,47.73,131.9
49,56,-5.57,-51.47,51.77,-96.2
50,56,-7.77,-12.21,14.47,-122.5
51,56,-63.75,-4.33,63.90,-176.1
52,56,-12.43,-45.83,47.49,-105.2
53,56,67.51,-46.99,82.25,-34.8
54,56,12.49,76.58,77.59,80.7
55,56,-66.76,-47.86,82.14,-144.4
56,56,-77.32,54.73,94.73,144.7
57,56,83.63,-21.19,86.28,-14.2
58,56,-4.19,-0.79,4.26,-169.3
59,56,-32.11,28.46,42.91,138.4
60,56,-13.49,-29.65,32.57,-114.5
61,56,-73.70,28.60,79.06,158.8
62,56,71.28,-102.17,124.58,-55.1
63,56,-19.56,22.09,29.51,131.5
0,57,68.43,-123.50,141.19,-61.0
1,57,2.67,-11.45,11.75,-76.9
2,57,71.59,42.57,83.29,30.7
3,57,12.97,30.92,33.53,67.2
4,57,42.84,-65.18,78.00,-56.7
5,57,36.17,-58.82,69.06,-58.4
6,57,31.43,-34.87,46.95,-48.0
7,57,17.71,8.75,19.75,26.3
8,57,-11.28,-102.30,102.92,-96.3
9,57,96.18,-1.52,96.20,-0.9
10,57,-44.89,14.53,47.18,162.1
11,57,0.71,-15.39,15.41,-87.4
12,57,1.27,24.81,24.85,87.1
13,57,20.66,9.51,22.74,24.7
14,57,-20.95,-28.98,35.76,-125.9
15,57,16.24,-98.92,100.25,-80.7
16,57,-7.99,4.36,9.10,151.4
17,57,-78.71,-50.15,93.33,-147.5
18,57,0.77,-31.55,31.56,-88.6
19,57,-54.84,21.22,58.80,158.8
20,57,-86.65,68.07,110.19,141.8
21,57,6.78,-4.70,8.25,-34.7
22,57,24.20,24.96,34.76,45.9
23,57,26.00,-74.86,79.24,-70.8
24,57,27.90,9.81,29.57,19.4
25,57,-97.21,-5.24,97.35,-176.9
26,57,-68.73,59.48,90.89,139.1
27,57,97.90,-28.70,102.02,-16.3
28,57,-53.21,-13.42,54.87,-165.8
29,57,29.64,51.96,59.82,60.3
30,57,-35.28,-5.20,35.66,-171.6
31,57,3.03,-55.64,55.72,-86.9
32,57,-32.62,127.78,131.88,104.3
33,57,27.14,-53.34,59.84,-63.0
34,57,5.94,-2.26,6.35,-20.8
35,57,-23.26,18.68,29.83,141.2
36,57,-53.28,15.06,55.37,164.2
37,57,12.71,-7.50,14.76,-30.6
38,57,-61.21,-6.99,61.61,-173.5
39,57,20.92,-9.28,22.88,-23.9
40,57,130.99,-53.17,141.37,-22.1
41,57,67.31,110.25,129.18,58.6
42,57,35.85,-8.20,36.78,-12.9
43,57,-4.21,32.64,32.91,97.4
44,57,-96.75,-13.99,97.76,-171.8
45,57,-65.82,-15.10,67.53,-167.1
46,57,64.52,-20.28,67.64,-17.4
47,57,-39.03,-75.18,84.71,-117.4
48,57,-34.46,-5.92,34.97,-170.3
49,57,-7.76,-18.45,20.02,-112.8
50,57,-52.57,60.25,79.96,131.1
51,57,-60.82,-58.38,84.30,-136.2
52,57,-2.03,-27.62,27.69,-94.2
53,57,-44.12,-43.88,62.23,-135.2
54,57,-36.64,72.99,81.67,116.7
55,57,-38.70,-42.77,57.68,-132.1
56,57,26.43,28.67,39.00,47.3
57,57,-11.34,48.95,50.24,103.0
58,57,-8.71,-6.97,11.15,-141.4
59,57,30.02,-68.58,74.87,-66.4
60,57,-6.96,-68.01,68.37,-95.8
61,57,-13.80,43.13,45.29,107.7
62,57,23.61,-62.93,67.21,-69.4
63,57,33.47,19.68,38.83,30.4
0,58,-7.31,5.67,9.25,142.2
1,58,4.09,18.79,19.22,77.7
2,58,-39.02,23.48,45.54,149.0
3,58,-42.94,-46.82,63.53,-132.5
4,58,38.57,-48.95,62.32,-51.8
5,58,22.39,35.51,41.98,57.8
6,58,22.94,-31.77,39.18,-54.2
7,58,14.25,-137.89,138.62,-84.1
8,58,2.55,31.96,32.06,85.4
9,58,35.09,-52.40,63.06,-56.2
10,58,47.05,22.65,52.22,25.7
11,58,45.89,68.80,82.70,56.3
12,58,-4.70,-0.15,4.70,-178.2
13,58,69.70,48.65,85.00,34.9
14,58,11.77,6.40,13.40,28.5
15,58,31.95,77.94,84.23,67.7
16,58,14.40,-54.68,56.54,-75.2
17,58,12.60,-2.10,12.77,-9.5
18,58,-36.60,31.87,48.53,138.9
19,58,35.19,-11.38,36.98,-17.9
20,58,142.31,55.72,152.83,21.4
21,58,-18.78,-23.50,30.08,-128.6
22,58,3.42,101.61,101.67,88.1
23,58,-22.53,104.33,106.73,102.2
24,58,-24.70,12.43,27.65,153.3
25,58,76.85,26.11,81.16,18.8
26,58,-34.09,58.24,67.48,120.3
27,58,-24.21,-60.50,65.16,-111.8
28,58,-79.93,-66.51,103.98,-140.2
29,58,-38.47,62.16,73.10,121.8
30,58,-86.03,13.30,87.05,171.2
31,58,30.97,-11.46,33.02,-20.3
32,58,139.36,0.69,139.36,0.3
33,58,-18.95,-118.90,120.40,-99.1
34,58,-83.93,-8.87,84.39,-174.0
35,58,44.45,-36.74,57.67,-39.6
36,58,-36.85,47.04,59.76,128.1
37,58,64.52,51.10,82.30,38.4
38,58,-14.48,30.36,33.63,115.5
39,58,-31.89,21.44,38.43,146.1
40,58,-9.11,-73.08,73.65,-97.1
41,58,37.76,31.39,49.10,39.7
42,58,-11.41,33.36,35.26,108.9
43,58,-24.79,64.15,68.78,111.1
44,58,-9.82,107.77,108.21,95.2
45,58,-63.40,-82.84,104.32,-127.4
46,58,20.10,-17.73,26.81,-41.4
47,58,-89.04,-35.54,95.87,-158.2
48,58,-21.88,10.06,24.08,155.3
49,58,38.31,1.96,38.36,2.9
50,58,15.50,-10.57,18.76,-34.3
51,58,29.86,52.37,60.28,60.3
52,58,-2.93,-54.23,54.31,-93.1
53,58,58.79,-51.35,78.05,-41.1
54,58,46.51,-50.63,68.74,-47.4
55,58,22.55,-17.54,28.56,-37.9
56,58,46.58,-61.05,76.79,-52.7
57,58,37.69,-2.13,37.75,-3.2
58,58,-21.83,-8.04,23.26,-159.8
59,58,-67.08,-39.15,77.67,-149.7
60,58,21.11,43.82,48.64,64.3
61,58,27.38,-2.88,27.53,-6.0
62,58,54.58,53.20,76.22,44.3
63,58,-46.77,-9.70,47.77,-168.3
0,59,-45.29,-1.24,45.31,-178.4
1,59,23.03,-28.19,36.40,-50.7
2,59,-3.51,-0.42,3.54,-173.2
3,59,-94.23,35.52,100.70,159.3
4,59,18.83,-20.69,27.97,-47.7
5,59,-92.53,25.76,96.05,164.4
6,59,-47.15,-40.84,62.38,-139.1
7,59,67.72,37.70,77.50,29.1
8,59,91.40,-29.31,95.98,-17.8
9,59,-60.61,42.19,73.85,145.2
10,59,-16.28,2.57,16.48,171.0
11,59,2.34,75.48,75.52,88.2
12,59,89.28,-58.36,106.66,-33.2
13,59,-24.42,-74.57,78.47,-108.1
14,59,-23.62,-31.67,39.51,-126.7
15,59,77.65,-70.19,104.67,-42.1
16,59,-18.55,-70.18,72.59,-104.8
17,59,36.27,29.95,47.04,39.5
18,59,-73.73,-1.40,73.75,-178.9
19,59,-8.48,-25.22,26.61,-108.6
20,59,-82.95,-20.61,85.47,-166.0
21,59,-52.80,-31.12,61.29,-149.5
22,59,41.88,81.28,91.43,62.7
23,59,-2.63,-37.96,38.05,-94.0
24,59,-16.15,-67.22,69.13,-103.5
25,59,-37.68,38.79,54.08,134.2
26,59,-11.32,-11.68,16.27,-134.1
27,59,14.73,101.18,102.25,81.7
28,59,48.79,-26.92,55.72,-28.9
29,59,-131.64,41.86,138.13,162.4
30,59,-41.98,53.84,68.27,127.9
31,59,7.55,-26.16,27.23,-73.9
32,59,-5.35,-37.06,37.44,-98.2
33,59,19.77,37.34,42.25,62.1
34,59,13.00,29.19,31.95,66.0
35,59,-15.60,-69.92,71.64,-102.6
36,59,-26.67,-55.66,61.72,-115.6
37,59,-12.56,-125.92,126.55,-95.7
38,59,57.19,30.79,64.95,28.3
39,59,-36.79,-11.98,38.69,-162.0
40,59,-3.28,-6.92,7.66,-115.4
41,59,9.08,-83.33,83.83,-83.8
42,59,77.99,-53.64,94.66,-34.5
43,59,-14.99,-22.64,27.15,-123.5
44,59,48.02,-32.38,57.92,-34.0
45,59,61.72,7.08,62.13,6.5
46,59,-3.03,30.30,30.45,95.7
47,59,-10.35,114.53,114.99,95.2
48,59,-16.24,-0.04,16.24,-179.8
49,59,-12.57,56.63,58.01,102.5
50,59,42.94,-40.74,59.19,-43.5
51,59,11.77,-83.09,83.92,-81.9
52,59,11.97,-17.05,20.83,-54.9
53,59,-56.07,-79.41,97.21,-125.2
54,59,-48.20,1.13,48.21,178.7
55,59,107.33,-38.70,114.09,-19.8
56,59,-8.76,-97.46,97.85,-95.1
57,59,-38.63,87.00,95.19,113.9
58,59,71.65,-26.72,76.47,-20.5
59,59,14.17,-81.76,82.98,-80.2
60,59,28.97,45.00,53.52,57.2
61,59,-6.86,-36.36,37.01,-100.7
62,59,-15.90,54.56,56.83,106.2
63,59,-8.45,-36.64,37.60,-103.0
0,60,-69.12,-27.07,74.23,-158.6
1,60,-4.37,17.21,17.76,104.3
2,60,14.83,29.62,33.12,63.4
3,60,92.56,38.37,100.20,22.5
4,60,4.35,-4.57,6.30,-46.4
5,60,-116.65,26.33,119.58,167.3
6,60,-4.63,37.15,37.44,97.1
7,60,137.06,9.86,137.41,4.1
8,60,43.42,-7.34,44.03,-9.6
9,60,-40.43,-72.52,83.03,-119.1
10,60,29.68,29.65,41.95,45.0
11,60,-36.97,1.74,37.01,177.3
12,60,-67.55,-21.12,70.77,-162.6
13,60,-17.28,63.39,65.70,105.2
14,60,4.72,-71.96,72.11,-86.2
15,60,-93.47,81.57,124.06,138.9
16,60,-57.34,-1.80,57.37,-178.2
17,60,0.62,15.14,15.15,87.7
18,60,-20.33,-20.53,28.90,-134.7
19,60,19.79,-84.17,86.46,-76.8
20,60,-60.72,-7.81,61.22,-172.7
21,60,35.69,15.91,39.07,24.0
22,60,-59.24,33.00,67.81,150.9
23,60,82.05,-10.68,82.74,-7.4
24,60,-85.91,-110.36,139.85,-127.9
25,60,-54.78,-77.75,95.11,-125.2
26,60,20.69,102.01,104.09,78.5
27,60,83.01,-55.13,99.64,-33.6
28,60,15.53,70.95,72.63,77.7
29,60,27.90,-46.99,54.65,-59.3
30,60,0.63,-9.30,9.32,-86.1
31,60,-51.58,31.20,60.28,148.8
32,60,-24.76,-40.95,47.86,-121.2
33,60,-60.85,79.79,100.34,127.3
34,60,-64.18,4.08,64.31,176.4
35,60,19.86,23.44,30.72,49.7
36,60,-56.37,-12.88,57.82,-167.1
37,60,15.80,33.52,37.06,64.8
38,60,-65.25,79.61,102.93,129.3
39,60,14.70,-5.83,15.81,-21.7
40,60,-24.52,87.26,90.65,105.7
41,60,70.28,-29.77,76.32,-23.0
42,60,16.17,39.03,42.25,67.5
43,60,61.81,25.28,66.78,22.2
44,60,-37.73,-52.62,64.75,-125.6
45,60,2.89,11.47,11.83,75.9
46,60,-48.95,1.11,48.97,178.7
47,60,-20.56,-41.97,46.74,-116.1
48,60,-12.97,18.53,22.62,125.0
49,60,-36.15,7.88,37.00,167.7
50,60,-60.63,-3.13,60.71,-177.0
51,60,-70.54,-2.99,70.60,-177.6
52,60,-116.86,-4.13,116.93,-178.0
53,60,-52.69,-18.07,55.71,-161.1
54,60,31.49,7.25,32.31,13.0
55,60,-79.83,-31.99,86.00,-158.2
56,60,-68.32,133.01,149.53,117.2
57,60,89.62,-70.33,113.92,-38.1
58,60,-31.77,-29.13,43.10,-137.5
